admission_code,uni_code,uni_name,major_code,major_name,study_program,admission_type,admission_type_name,subject_combination,tuition_fee,province,uni_type,uni_web_link,score,major_group
UEF7220204THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,80000000,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220204THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D14,80000000,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220204THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D15,80000000,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220204THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,60000000,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220204THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,60000000,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220204THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D14,60000000,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220204THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D15,60000000,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220204THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,40000000,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220204THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,40000000,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220204THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D14,40000000,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220204THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D15,40000000,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220204THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,0,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220204THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,0,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220204THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D14,0,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220204THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D15,0,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
DLH7220204THPTQG,DLH,TRƯỜNG ĐẠI HỌC LẠC HỒNG,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,C00,34000000,Đồng Nai,Tư thục,https://lhu.edu.vn/,0,0
DLH7220204THPTQG,DLH,TRƯỜNG ĐẠI HỌC LẠC HỒNG,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,34000000,Đồng Nai,Tư thục,https://lhu.edu.vn/,0,0
DLH7220204THPTQG,DLH,TRƯỜNG ĐẠI HỌC LẠC HỒNG,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,C01,34000000,Đồng Nai,Tư thục,https://lhu.edu.vn/,0,0
DLH7220204THPTQG,DLH,TRƯỜNG ĐẠI HỌC LẠC HỒNG,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,C04,34000000,Đồng Nai,Tư thục,https://lhu.edu.vn/,0,0
MBS7220204CTHPTQG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Chất lượng cao,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,39000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/,0,0
MBS7220204CTHPTQG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Chất lượng cao,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D06,39000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/,0,0
MBS7220204CTHPTQG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Chất lượng cao,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,DD2,39000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/,0,0
MBS7220204CTHPTQG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Chất lượng cao,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D78,39000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/,0,0
MBS7220204CTHPTQG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Chất lượng cao,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D83,39000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/,0,0
MBS7220204CTHPTQG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Chất lượng cao,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,DH8,39000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/,0,0
MBS7220204THPTQG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,23000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/,0,0
MBS7220204THPTQG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D06,23000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/,0,0
MBS7220204THPTQG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,DD2,23000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/,0,0
MBS7220204THPTQG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D78,23000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/,0,0
MBS7220204THPTQG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D83,23000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/,0,0
MBS7220204THPTQG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,DH8,23000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/,0,0
DNT7220204THPTQG,DNT,TRƯỜNG ĐẠI HỌC NGOẠI NGỮ - TIN HỌC TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,47351000,TP. Hồ Chí Minh,Tư thục,https://huflit.edu.vn/,0,0
DNT7220204THPTQG,DNT,TRƯỜNG ĐẠI HỌC NGOẠI NGỮ - TIN HỌC TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,47351000,TP. Hồ Chí Minh,Tư thục,https://huflit.edu.vn/,0,0
DNT7220204THPTQG,DNT,TRƯỜNG ĐẠI HỌC NGOẠI NGỮ - TIN HỌC TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D04,47351000,TP. Hồ Chí Minh,Tư thục,https://huflit.edu.vn/,0,0
DNT7220204THPTQG,DNT,TRƯỜNG ĐẠI HỌC NGOẠI NGỮ - TIN HỌC TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D14,47351000,TP. Hồ Chí Minh,Tư thục,https://huflit.edu.vn/,0,0
NTT7220204THPTQG,NTT,TRƯỜNG ĐẠI HỌC NGUYỄN TẤT THÀNH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,C00,42000000,TP. Hồ Chí Minh,Tư thục,https://ntt.edu.vn/,0,0
NTT7220204THPTQG,NTT,TRƯỜNG ĐẠI HỌC NGUYỄN TẤT THÀNH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,42000000,TP. Hồ Chí Minh,Tư thục,https://ntt.edu.vn/,0,0
NTT7220204THPTQG,NTT,TRƯỜNG ĐẠI HỌC NGUYỄN TẤT THÀNH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D14,42000000,TP. Hồ Chí Minh,Tư thục,https://ntt.edu.vn/,0,0
NTT7220204THPTQG,NTT,TRƯỜNG ĐẠI HỌC NGUYỄN TẤT THÀNH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D15,42000000,TP. Hồ Chí Minh,Tư thục,https://ntt.edu.vn/,0,0
HIU7220204THPTQG,HIU,TRƯỜNG ĐẠI HỌC QUỐC TẾ HỒNG BÀNG,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,55000000,TP. Hồ Chí Minh,Tư thục,https://hiu.vn/,0,0
HIU7220204THPTQG,HIU,TRƯỜNG ĐẠI HỌC QUỐC TẾ HỒNG BÀNG,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,C00,55000000,TP. Hồ Chí Minh,Tư thục,https://hiu.vn/,0,0
HIU7220204THPTQG,HIU,TRƯỜNG ĐẠI HỌC QUỐC TẾ HỒNG BÀNG,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,55000000,TP. Hồ Chí Minh,Tư thục,https://hiu.vn/,0,0
HIU7220204THPTQG,HIU,TRƯỜNG ĐẠI HỌC QUỐC TẾ HỒNG BÀNG,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D15,55000000,TP. Hồ Chí Minh,Tư thục,https://hiu.vn/,0,0
SPS7220204THPTQG,SPS,TRƯỜNG ĐẠI HỌC SƯ PHẠM TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,15000000,TP. Hồ Chí Minh,Công lập,https://hcmue.edu.vn/,0,0
SPS7220204THPTQG,SPS,TRƯỜNG ĐẠI HỌC SƯ PHẠM TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,15000000,TP. Hồ Chí Minh,Công lập,https://hcmue.edu.vn/,0,0
SPS7220204THPTQG,SPS,TRƯỜNG ĐẠI HỌC SƯ PHẠM TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D04,15000000,TP. Hồ Chí Minh,Công lập,https://hcmue.edu.vn/,0,0
SPS7220204THPTQG,SPS,TRƯỜNG ĐẠI HỌC SƯ PHẠM TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D04,15000000,TP. Hồ Chí Minh,Công lập,https://hcmue.edu.vn/,0,0
TDM7220204THPTQG,TDM,TRƯỜNG ĐẠI HỌC THỦ DẦU MỘT,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,24750000,Bình Dương,Công lập,https://tdmu.edu.vn/,0,0
TDM7220204THPTQG,TDM,TRƯỜNG ĐẠI HỌC THỦ DẦU MỘT,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,24750000,Bình Dương,Công lập,https://tdmu.edu.vn/,0,0
TDM7220204THPTQG,TDM,TRƯỜNG ĐẠI HỌC THỦ DẦU MỘT,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D04,24750000,Bình Dương,Công lập,https://tdmu.edu.vn/,0,0
TDM7220204THPTQG,TDM,TRƯỜNG ĐẠI HỌC THỦ DẦU MỘT,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D78,24750000,Bình Dương,Công lập,https://tdmu.edu.vn/,0,0
DVT7220204THPTQG,DVT,TRƯỜNG ĐẠI HỌC TRÀ VINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,20000000,Trà Vinh,Công lập,https://www.tvu.edu.vn/,0,0
DVT7220204THPTQG,DVT,TRƯỜNG ĐẠI HỌC TRÀ VINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D09,20000000,Trà Vinh,Công lập,https://www.tvu.edu.vn/,0,0
DVT7220204THPTQG,DVT,TRƯỜNG ĐẠI HỌC TRÀ VINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D14,20000000,Trà Vinh,Công lập,https://www.tvu.edu.vn/,0,0
DVT7220204THPTQG,DVT,TRƯỜNG ĐẠI HỌC TRÀ VINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,DH1,20000000,Trà Vinh,Công lập,https://www.tvu.edu.vn/,0,0
DVH7220204_LKQTTHPTQG,DVH,TRƯỜNG ĐẠI HỌC VĂN HIẾN,7220204,Ngôn ngữ Trung Quốc,Liên kết quốc tế,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,50000000,TP. Hồ Chí Minh,Tư thục,https://vhu.edu.vn/,0,0
DVH7220204_LKQTTHPTQG,DVH,TRƯỜNG ĐẠI HỌC VĂN HIẾN,7220204,Ngôn ngữ Trung Quốc,Liên kết quốc tế,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,50000000,TP. Hồ Chí Minh,Tư thục,https://vhu.edu.vn/,0,0
DVH7220204_LKQTTHPTQG,DVH,TRƯỜNG ĐẠI HỌC VĂN HIẾN,7220204,Ngôn ngữ Trung Quốc,Liên kết quốc tế,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D10,50000000,TP. Hồ Chí Minh,Tư thục,https://vhu.edu.vn/,0,0
DVH7220204_LKQTTHPTQG,DVH,TRƯỜNG ĐẠI HỌC VĂN HIẾN,7220204,Ngôn ngữ Trung Quốc,Liên kết quốc tế,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D15,50000000,TP. Hồ Chí Minh,Tư thục,https://vhu.edu.vn/,0,0
DVL7220204THPTQG,DVL,TRƯỜNG ĐẠI HỌC VĂN LANG,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,50000000,TP. Hồ Chí Minh,Tư thục,https://www.vanlanguni.edu.vn/,0,0
DVL7220204THPTQG,DVL,TRƯỜNG ĐẠI HỌC VĂN LANG,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,50000000,TP. Hồ Chí Minh,Tư thục,https://www.vanlanguni.edu.vn/,0,0
DVL7220204THPTQG,DVL,TRƯỜNG ĐẠI HỌC VĂN LANG,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D04,50000000,TP. Hồ Chí Minh,Tư thục,https://www.vanlanguni.edu.vn/,0,0
DVL7220204THPTQG,DVL,TRƯỜNG ĐẠI HỌC VĂN LANG,7220204,Ngôn ngữ Trung Quốc,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D14,50000000,TP. Hồ Chí Minh,Tư thục,https://www.vanlanguni.edu.vn/,0,0
QSC7220205_CLCTHPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Chất lượng cao,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220205_CLCTHPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Chất lượng cao,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220205_CLCTHPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Chất lượng cao,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220205_CLCTHPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Chất lượng cao,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220205_CLCTHPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Chất lượng cao,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220205_CLCTHPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Chất lượng cao,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220205_CLCTHPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Chất lượng cao,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220205_CLCTHPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Chất lượng cao,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220205THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220205THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220205THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220205THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220205THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220205THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220205THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
