admission_code,uni_code,uni_name,major_code,major_name,study_program,admission_type,admission_type_name,subject_combination,tuition_fee,province,uni_type,uni_web_link
IUH-7510401C-TUYỂN THẲNG,IUH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP TP. HỒ CHÍ MINH,7510401C,Công nghệ kỹ thuật hóa học,Chương trình tăng cường tiếng anh,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,33500000,TP. Hồ Chí Minh,Công lập,http://iuh.edu.vn/
IUH-7540101-TUYỂN THẲNG,IUH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP TP. HỒ CHÍ MINH,7540101,Công nghệ thực phẩm,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,33500000,TP. Hồ Chí Minh,Công lập,http://iuh.edu.vn/
IUH-7540101C-TUYỂN THẲNG,IUH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP TP. HỒ CHÍ MINH,7540101C,Công nghệ thực phẩm,Chương trình tăng cường tiếng anh,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,33500000,TP. Hồ Chí Minh,Công lập,http://iuh.edu.vn/
IUH-7540106-TUYỂN THẲNG,IUH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP TP. HỒ CHÍ MINH,7540106,Đảm bảo chất lượng và an toàn thực phẩm,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,33500000,TP. Hồ Chí Minh,Công lập,http://iuh.edu.vn/
IUH-7540204-TUYỂN THẲNG,IUH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP TP. HỒ CHÍ MINH,7540204,"Công nghệ dệt, may",Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,33500000,TP. Hồ Chí Minh,Công lập,http://iuh.edu.vn/
IUH-7580201-TUYỂN THẲNG,IUH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP TP. HỒ CHÍ MINH,7580201,Kỹ thuật xây dựng,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,33500000,TP. Hồ Chí Minh,Công lập,http://iuh.edu.vn/
IUH-7580205-TUYỂN THẲNG,IUH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP TP. HỒ CHÍ MINH,7580205,Kỹ thuật xây dựng công trình giao thông,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,33500000,TP. Hồ Chí Minh,Công lập,http://iuh.edu.vn/
IUH-7580302-TUYỂN THẲNG,IUH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP TP. HỒ CHÍ MINH,7580302,Quản lý xây dựng,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,33500000,TP. Hồ Chí Minh,Công lập,http://iuh.edu.vn/
IUH-7720201-TUYỂN THẲNG,IUH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP TP. HỒ CHÍ MINH,7720201,Dược học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,53580000,TP. Hồ Chí Minh,Công lập,http://iuh.edu.vn/
IUH-7720497-TUYỂN THẲNG,IUH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP TP. HỒ CHÍ MINH,7720497,Công nghệ kỹ thuật môi trường,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,33500000,TP. Hồ Chí Minh,Công lập,http://iuh.edu.vn/
IUH-7810103-TUYỂN THẲNG,IUH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP TP. HỒ CHÍ MINH,7810103,Quản trị dịch vụ du lịch và lữ hành,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,32850000,TP. Hồ Chí Minh,Công lập,http://iuh.edu.vn/
IUH-7810103C-TUYỂN THẲNG,IUH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP TP. HỒ CHÍ MINH,7810103C,Quản trị dịch vụ du lịch và lữ hành,Chương trình tăng cường tiếng anh,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,32850000,TP. Hồ Chí Minh,Công lập,http://iuh.edu.vn/
IUH-7850101-TUYỂN THẲNG,IUH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP TP. HỒ CHÍ MINH,7850101,Quản lý tài nguyên và môi trường,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,32850000,TP. Hồ Chí Minh,Công lập,http://iuh.edu.vn/
IUH-7850103-TUYỂN THẲNG,IUH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP TP. HỒ CHÍ MINH,7850103,Quản lý đất đai,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,32850000,TP. Hồ Chí Minh,Công lập,http://iuh.edu.vn/
HSU-7210403-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7210403,Thiết kế đồ họa,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,49329000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7210404-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7210404,Thiết kế thời trang,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,43092000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7210408-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7210408,Nghệ thuật số,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,49329000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7220201-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7220201,Ngôn ngữ Anh,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,34336000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7220204-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7220204,Ngôn ngữ Trung Quốc,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,40066000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7310113-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7310113,Kinh tế thể thao,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,43500000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7310401-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7310401,Tâm lý học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,41800000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7320104-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7320104,Truyền thông đa phương tiện,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,31000000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7320108-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7320108,Quan hệ công chúng,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,38482000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7340101-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7340101,Quản trị kinh doanh,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,38500000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7340114-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7340114,Digital Marketing,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,29600000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7340115-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7340115,Marketing,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,40000000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7340120-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7340120,Kinh doanh quốc tế,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,37500000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7340122-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7340122,Thương mại điện tử,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,38500000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7340201-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7340201,Tài chính - Ngân hàng,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,41500000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7340205-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7340205,Công nghệ tài chính,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,40700000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7340301-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7340301,Kế toán,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,31200000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7340404-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7340404,Quản trị nhân lực,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,42500000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7340410-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7340410,Quản trị công nghệ truyền thông,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,40885000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7340412-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7340412,Quản trị sự kiện,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,42500000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7380101-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7380101,Luật,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,32500000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7380107-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7380107,Luật kinh tế,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,33400000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7480103-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7480103,Kỹ thuật phần mềm,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,31000000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7480107-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7480107,Trí tuệ nhân tạo,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,31000000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7480201-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7480201,Công nghệ thông tin,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,32000000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7510605-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7510605,Logistics và Quản lý chuỗi cung ứng,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,42600000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7580108-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7580108,Thiết kế nội thất,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,45536000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7810103-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7810103,Quản trị dịch vụ du lịch và lữ hành,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,39073000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7810201-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7810201,Quản trị khách sạn,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,39073000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7810201E-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7810201E,Quản trị khách sạn,Chương trình Elite,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,71000000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7810202-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7810202,Quản trị nhà hàng và dịch vụ ăn uống,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,39073000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
HSU-7810202E-TUYỂN THẲNG,HSU,TRƯỜNG ĐẠI HỌC HOA SEN,7810202E,Quản trị nhà hàng và dịch vụ ăn uống,Chương trình Elite,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,72500000,TP. Hồ Chí Minh,Tư thục,https://www.hoasen.edu.vn/
PVU-7480101-TUYỂN THẲNG,PVU,TRƯỜNG ĐẠI HỌC DẦU KHÍ VIỆT NAM,7480101,Khoa học máy tính,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,0,Vũng Tàu,Công lập,https://www.pvu.edu.vn/
PVU-7520301-TUYỂN THẲNG,PVU,TRƯỜNG ĐẠI HỌC DẦU KHÍ VIỆT NAM,7520301,Kỹ thuật hóa học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,79000000,Vũng Tàu,Công lập,https://www.pvu.edu.vn/
PVU-7520501-TUYỂN THẲNG,PVU,TRƯỜNG ĐẠI HỌC DẦU KHÍ VIỆT NAM,7520501,Kỹ thuật địa chất,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,72000000,Vũng Tàu,Công lập,https://www.pvu.edu.vn/
PVU-7520604-TUYỂN THẲNG,PVU,TRƯỜNG ĐẠI HỌC DẦU KHÍ VIỆT NAM,7520604,Kỹ thuật dầu khí,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,77000000,Vũng Tàu,Công lập,https://www.pvu.edu.vn/
VNUF2-7340101-TUYỂN THẲNG,LNS,TRƯỜNG ĐẠI HỌC LÂM NGHIỆP – CƠ SỞ 2,7340101,Quản trị kinh doanh,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,11000000,Ðồng Nai,Công lập,https://vnuf2.edu.vn/vi/
VNUF2-7340201-TUYỂN THẲNG,LNS,TRƯỜNG ĐẠI HỌC LÂM NGHIỆP – CƠ SỞ 2,7340201,Tài chính - Ngân hàng,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,11000000,Ðồng Nai,Công lập,https://vnuf2.edu.vn/vi/
VNUF2-7510605-TUYỂN THẲNG,LNS,TRƯỜNG ĐẠI HỌC LÂM NGHIỆP – CƠ SỞ 2,7510605,Logistics và Quản lý chuỗi cung ứng,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,11000000,Ðồng Nai,Công lập,https://vnuf2.edu.vn/vi/
VNUF2-7580108-TUYỂN THẲNG,LNS,TRƯỜNG ĐẠI HỌC LÂM NGHIỆP – CƠ SỞ 2,7580108,Thiết kế nội thất,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,11000000,Ðồng Nai,Công lập,https://vnuf2.edu.vn/vi/
VNUF2-7620105-TUYỂN THẲNG,LNS,TRƯỜNG ĐẠI HỌC LÂM NGHIỆP – CƠ SỞ 2,7620105,Chăn nuôi,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,11000000,Ðồng Nai,Công lập,https://vnuf2.edu.vn/vi/
VNUF2-7620112-TUYỂN THẲNG,LNS,TRƯỜNG ĐẠI HỌC LÂM NGHIỆP – CƠ SỞ 2,7620112,Bảo vệ thực vật,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,11000000,Ðồng Nai,Công lập,https://vnuf2.edu.vn/vi/
VNUF2-7620211-TUYỂN THẲNG,LNS,TRƯỜNG ĐẠI HỌC LÂM NGHIỆP – CƠ SỞ 2,7620211,Quản lý tài nguyên rừng,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,11000000,Ðồng Nai,Công lập,https://vnuf2.edu.vn/vi/
VNUF2-7640101-TUYỂN THẲNG,LNS,TRƯỜNG ĐẠI HỌC LÂM NGHIỆP – CƠ SỞ 2,7640101,Thú y,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,11000000,Ðồng Nai,Công lập,https://vnuf2.edu.vn/vi/
VNUF2-7850103-TUYỂN THẲNG,LNS,TRƯỜNG ĐẠI HỌC LÂM NGHIỆP – CƠ SỞ 2,7850103,Quản lý đất đai,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,11000000,Ðồng Nai,Công lập,https://vnuf2.edu.vn/vi/
QSY-7720101-TUYỂN THẲNG,QSY,"TRƯỜNG ĐẠI HỌC KHOA HỌC SỨC KHỎE, ĐHQG-HCM",7720101,Y khoa,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,70000000,TP. Hồ Chí Minh,Công lập,https://www.uhsvnu.edu.vn/
QSY-7720115-TUYỂN THẲNG,QSY,"TRƯỜNG ĐẠI HỌC KHOA HỌC SỨC KHỎE, ĐHQG-HCM",7720115,Y học cổ truyền,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,70000000,TP. Hồ Chí Minh,Công lập,https://www.uhsvnu.edu.vn/
QSY-7720301-TUYỂN THẲNG,QSY,"TRƯỜNG ĐẠI HỌC KHOA HỌC SỨC KHỎE, ĐHQG-HCM",7720301,Điều dưỡng,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,53200000,TP. Hồ Chí Minh,Công lập,https://www.uhsvnu.edu.vn/
QSY-7720501-TUYỂN THẲNG,QSY,"TRƯỜNG ĐẠI HỌC KHOA HỌC SỨC KHỎE, ĐHQG-HCM",7720501,Răng - Hàm - Mặt,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,70000000,TP. Hồ Chí Minh,Công lập,https://www.uhsvnu.edu.vn/
QSY-7720201-TUYỂN THẲNG,QSY,"TRƯỜNG ĐẠI HỌC KHOA HỌC SỨC KHỎE, ĐHQG-HCM",7720201,Dược học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,70000000,TP. Hồ Chí Minh,Công lập,https://www.uhsvnu.edu.vn/
PTIT2-7329001-TUYỂN THẲNG,BVS,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG – CƠ SỞ TP. HCM,7329001,Công nghệ đa phương tiện,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,29600000,TP. Hồ Chí Minh,Công lập,https://vnuf2.edu.vn/vi/
PTIT2-7340101-TUYỂN THẲNG,BVS,TRƯỜNG ĐẠI HỌC LÂM NGHIỆP – CƠ SỞ 2,7340101,Quản trị kinh doanh,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,29600000,TP. Hồ Chí Minh,Công lập,https://vnuf2.edu.vn/vi/
PTIT2-7340115-TUYỂN THẲNG,BVS,TRƯỜNG ĐẠI HỌC LÂM NGHIỆP – CƠ SỞ 2,7340115,Marketing,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,29600000,TP. Hồ Chí Minh,Công lập,https://vnuf2.edu.vn/vi/
PTIT2-7340115_CLC-TUYỂN THẲNG,BVS,TRƯỜNG ĐẠI HỌC LÂM NGHIỆP – CƠ SỞ 2,7340115_CLC,Marketing,Chất lượng cao,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,49200000,TP. Hồ Chí Minh,Công lập,https://vnuf2.edu.vn/vi/
PTIT2-7340301-TUYỂN THẲNG,BVS,TRƯỜNG ĐẠI HỌC LÂM NGHIỆP – CƠ SỞ 2,7340301,Kế toán,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,29600000,TP. Hồ Chí Minh,Công lập,https://vnuf2.edu.vn/vi/
PTIT2-7480201-TUYỂN THẲNG,BVS,TRƯỜNG ĐẠI HỌC LÂM NGHIỆP – CƠ SỞ 2,7480201,Công nghệ thông tin,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,29600000,TP. Hồ Chí Minh,Công lập,https://vnuf2.edu.vn/vi/
PTIT2-7480201_CLC-TUYỂN THẲNG,BVS,TRƯỜNG ĐẠI HỌC LÂM NGHIỆP – CƠ SỞ 2,7480201_CLC,Công nghệ thông tin,Chất lượng cao,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,49200000,TP. Hồ Chí Minh,Công lập,https://vnuf2.edu.vn/vi/
PTIT2-7480202-TUYỂN THẲNG,BVS,TRƯỜNG ĐẠI HỌC LÂM NGHIỆP – CƠ SỞ 2,7480202,An toàn thông tin,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,29600000,TP. Hồ Chí Minh,Công lập,https://vnuf2.edu.vn/vi/
PTIT2-7510301-TUYỂN THẲNG,BVS,TRƯỜNG ĐẠI HỌC LÂM NGHIỆP – CƠ SỞ 2,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,29600000,TP. Hồ Chí Minh,Công lập,https://vnuf2.edu.vn/vi/
PTIT2-7520207-TUYỂN THẲNG,BVS,TRƯỜNG ĐẠI HỌC LÂM NGHIỆP – CƠ SỞ 2,7520207,Kỹ thuật điện tử - viễn thông,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,29600000,TP. Hồ Chí Minh,Công lập,https://vnuf2.edu.vn/vi/
PTIT2-7520208-TUYỂN THẲNG,BVS,TRƯỜNG ĐẠI HỌC LÂM NGHIỆP – CƠ SỞ 2,7520208,Công nghệ Internet vạn vật (IoT),Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,29600000,TP. Hồ Chí Minh,Công lập,https://vnuf2.edu.vn/vi/
PTIT2-7520216-TUYỂN THẲNG,BVS,TRƯỜNG ĐẠI HỌC LÂM NGHIỆP – CƠ SỞ 2,7520216,Kỹ thuật điều khiển và tự động hóa,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,29600000,TP. Hồ Chí Minh,Công lập,https://vnuf2.edu.vn/vi/
HCH-7310101-TUYỂN THẲNG,HCH,HỌC VIỆN HÀNH CHÍNH QUỐC GIA - PHÂN HIỆU TP.HCM,7310101,Kinh tế,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,20000000,TP. Hồ Chí Minh,Công lập,https://www1.napa.vn/
HCH-7310205-TUYỂN THẲNG,HCH,HỌC VIỆN HÀNH CHÍNH QUỐC GIA - PHÂN HIỆU TP.HCM,7310205,Quản lý nhà nước,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,20000000,TP. Hồ Chí Minh,Công lập,https://www1.napa.vn/
HCH-7320303-TUYỂN THẲNG,HCH,HỌC VIỆN HÀNH CHÍNH QUỐC GIA - PHÂN HIỆU TP.HCM,7320303,Lưu trữ học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,20000000,TP. Hồ Chí Minh,Công lập,https://www1.napa.vn/
HCH-7340406-TUYỂN THẲNG,HCH,HỌC VIỆN HÀNH CHÍNH QUỐC GIA - PHÂN HIỆU TP.HCM,7340406,Quản trị văn phòng,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,20000000,TP. Hồ Chí Minh,Công lập,https://www1.napa.vn/
HCH-7380101-TUYỂN THẲNG,HCH,HỌC VIỆN HÀNH CHÍNH QUỐC GIA - PHÂN HIỆU TP.HCM,7380101,Luật,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,20000000,TP. Hồ Chí Minh,Công lập,https://www1.napa.vn/
UTC2-7340101-TUYỂN THẲNG,GSA,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI - PHÂN HIỆU TP.HCM,7340101,Quản trị kinh doanh,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,9667000,TP. Hồ Chí Minh,Công lập,https://utc2.edu.vn/
UTC2-7340120-TUYỂN THẲNG,GSA,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI - PHÂN HIỆU TP.HCM,7340120,Kinh doanh quốc tế,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,11746000,TP. Hồ Chí Minh,Công lập,https://utc2.edu.vn/
UTC2-7340201-TUYỂN THẲNG,GSA,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI - PHÂN HIỆU TP.HCM,7340201,Tài chính - Ngân hàng,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,9667000,TP. Hồ Chí Minh,Công lập,https://utc2.edu.vn/
UTC2-7340301-TUYỂN THẲNG,GSA,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI - PHÂN HIỆU TP.HCM,7340301,Kế toán,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,9667000,TP. Hồ Chí Minh,Công lập,https://utc2.edu.vn/
UTC2-7480201-TUYỂN THẲNG,GSA,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI - PHÂN HIỆU TP.HCM,7480201,Công nghệ thông tin,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,11746000,TP. Hồ Chí Minh,Công lập,https://utc2.edu.vn/
UTC2-7510605-TUYỂN THẲNG,GSA,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI - PHÂN HIỆU TP.HCM,7510605,Logistics và Quản lý chuỗi cung ứng,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,11746000,TP. Hồ Chí Minh,Công lập,https://utc2.edu.vn/
UTC2-7520114-TUYỂN THẲNG,GSA,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI - PHÂN HIỆU TP.HCM,7520114,Kỹ thuật cơ điện tử,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,11746000,TP. Hồ Chí Minh,Công lập,https://utc2.edu.vn/
UTC2-7520116-TUYỂN THẲNG,GSA,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI - PHÂN HIỆU TP.HCM,7520116,Kỹ thuật cơ khí động lực,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,11746000,TP. Hồ Chí Minh,Công lập,https://utc2.edu.vn/
UTC2-7520130-TUYỂN THẲNG,GSA,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI - PHÂN HIỆU TP.HCM,7520130,Kỹ thuật ô tô,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,11746000,TP. Hồ Chí Minh,Công lập,https://utc2.edu.vn/
